Playlist,Curator,Followers,28-Day Change,28-Day Add,Genres,Personalized,Track Age,Playlist Updated,Playlist ID,Playlist Url,Spotify Playlist ID,Spotify Playlist URL,Curator ID,Curator URL,Spotify Curator ID,Spotify Curator URL
Hot Hits Italia,Spotify,1.40M,11989,100%,"Pop, Hip-Hop/Rap, Rock",No,frontline,"Jan 15, 2023",1776018,/playlist/spotify?id=1776018,37i9dQZF1DX6wfQutivYYr,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX6wfQutivYYr,2,/curator/spotify?id=1776018,spotify,https://open.spotify.com/user/spotify
The Sweet Suite,Spotify,1.36M,3128,0%,"R&B/Soul, Pop, Hip-Hop/Rap",Yes,catalogue,"Jan 09, 2023",1635441,/playlist/spotify?id=1635441,37i9dQZF1DX2Ma8k80RiMN,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX2Ma8k80RiMN,2,/curator/spotify?id=1635441,spotify,https://open.spotify.com/user/spotify
Hot Hits Australia,Spotify,1.34M,9779,100%,"Pop, Dance, Hip-Hop/Rap",No,frontline,"Jan 12, 2023",983079,/playlist/spotify?id=983079,37i9dQZF1DWXXs9GFYnvLB,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWXXs9GFYnvLB,2,/curator/spotify?id=983079,spotify,https://open.spotify.com/user/spotify
PVNCHLNRS,Spotify,1.32M,15163,100%,Hip-Hop/Rap,No,frontline,"Jan 20, 2023",1335229,/playlist/spotify?id=1335229,37i9dQZF1DX1X23oiQRTB5,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX1X23oiQRTB5,2,/curator/spotify?id=1335229,spotify,https://open.spotify.com/user/spotify
POLLEN,Spotify,1.32M,-886,24%,"R&B/Soul, Hip-Hop/Rap, Alternative",No,frontline,"Jan 20, 2023",1775863,/playlist/spotify?id=1775863,37i9dQZF1DWWBHeXOYZf74,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWWBHeXOYZf74,2,/curator/spotify?id=1775863,spotify,https://open.spotify.com/user/spotify
Throwback Workout,Spotify,1.32M,14995,28%,"Hip-Hop/Rap, R&B/Soul, Pop",Yes,catalogue,"Jan 19, 2023",1342125,/playlist/spotify?id=1342125,37i9dQZF1DX8CwbNGNKurt,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX8CwbNGNKurt,2,/curator/spotify?id=1342125,spotify,https://open.spotify.com/user/spotify
Hot Hits Türkiye,Spotify,1.30M,22869,100%,"Hip-Hop/Rap, Pop, Alternative",No,frontline,"Jan 18, 2023",1646640,/playlist/spotify?id=1646640,37i9dQZF1DX0FGW2dUyDef,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX0FGW2dUyDef,2,/curator/spotify?id=1646640,spotify,https://open.spotify.com/user/spotify
"TikTok Music 2023 💯 Viral Trending TikTok Songs ",Soave,1.28M,3926,100%,"Pop, Hip-Hop/Rap, R&B/Soul",No,mixed,"Jan 19, 2023",1769985,/playlist/spotify?id=1769985,57EG9lWmdn7HHofXuQVsow,https://open.spotify.com/user/21ifzjxggdajdpc4w6iqxslkq/playlist/57EG9lWmdn7HHofXuQVsow,183651,/curator/spotify?id=1769985,21ifzjxggdajdpc4w6iqxslkq,https://open.spotify.com/user/21ifzjxggdajdpc4w6iqxslkq
Internet People,Spotify,1.28M,10569,22%,"Hip-Hop/Rap, R&B/Soul, Electronic",No,frontline,"Jan 19, 2023",1839648,/playlist/spotify?id=1839648,37i9dQZF1DX6OgmB2fwLGd,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX6OgmB2fwLGd,2,/curator/spotify?id=1839648,spotify,https://open.spotify.com/user/spotify
Hot Hits Brasil,Spotify,1.27M,42796,100%,"Pop, Hip-Hop/Rap, R&B/Soul",No,frontline,"Jan 20, 2023",1713902,/playlist/spotify?id=1713902,37i9dQZF1DX03VbhoH7arm,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX03VbhoH7arm,2,/curator/spotify?id=1713902,spotify,https://open.spotify.com/user/spotify
Rap UK,Spotify,1.25M,6829,100%,"Hip-Hop/Rap, Alternative",No,frontline,"Jan 20, 2023",988523,/playlist/spotify?id=988523,37i9dQZF1DX6PKX5dyBKeq,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX6PKX5dyBKeq,2,/curator/spotify?id=988523,spotify,https://open.spotify.com/user/spotify
Partyhymnen,Spotify,1.24M,31924,90%,"Dance, Pop, Hip-Hop/Rap",Yes,frontline,"Jan 14, 2023",1336825,/playlist/spotify?id=1336825,37i9dQZF1DX9EM98aZosoy,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX9EM98aZosoy,2,/curator/spotify?id=1336825,spotify,https://open.spotify.com/user/spotify
Workout Beats,Spotify,1.24M,12155,97%,"Pop, Dance, Hip-Hop/Rap",Yes,mixed,"Jan 20, 2023",984199,/playlist/spotify?id=984199,37i9dQZF1DWUSyphfcc6aL,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWUSyphfcc6aL,2,/curator/spotify?id=984199,spotify,https://open.spotify.com/user/spotify
Summer Hits,Spotify,1.23M,-426,0%,"Pop, Hip-Hop/Rap, Dance",Yes,frontline,"Jan 13, 2023",1732491,/playlist/spotify?id=1732491,37i9dQZF1DX1gRalH1mWrP,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX1gRalH1mWrP,2,/curator/spotify?id=1732491,spotify,https://open.spotify.com/user/spotify
AULAS,Spotify,1.23M,4984,96%,"Hip-Hop/Rap, Latin Hip-Hop/Rap, Latin",No,frontline,"Jan 17, 2023",977178,/playlist/spotify?id=977178,37i9dQZF1DWSIvbYYt1Dvi,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWSIvbYYt1Dvi,2,/curator/spotify?id=977178,spotify,https://open.spotify.com/user/spotify
African Heat,Spotify,1.22M,33346,100%,"African, Hip-Hop/Rap, Afrobeat",No,frontline,"Jan 20, 2023",988385,/playlist/spotify?id=988385,37i9dQZF1DWYkaDif7Ztbp,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWYkaDif7Ztbp,2,/curator/spotify?id=988385,spotify,https://open.spotify.com/user/spotify
Workout Music 2023⚡ Phonk & Trap Gym Music,Magic Records,1.18M,23763,26%,"Electronic, Dance, Hip-Hop/Rap",No,frontline,"Jan 19, 2023",1708049,/playlist/spotify?id=1708049,0L33OqcgnqcdtUDhUAyfPW,https://open.spotify.com/user/magicmusicsquad/playlist/0L33OqcgnqcdtUDhUAyfPW,226461,/curator/spotify?id=1708049,magicmusicsquad,https://open.spotify.com/user/magicmusicsquad
NKVT,Spotify,1.17M,16267,100%,"Hip-Hop/Rap, Alternative Rap, Pop",No,frontline,"Jan 19, 2023",1646651,/playlist/spotify?id=1646651,37i9dQZF1DXdnOj1VEuhgb,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXdnOj1VEuhgb,2,/curator/spotify?id=1646651,spotify,https://open.spotify.com/user/spotify
Mellow Bars,Spotify,1.17M,18385,99%,"Hip-Hop/Rap, R&B/Soul, Singer/Songwriter",No,frontline,"Jan 14, 2023",1651022,/playlist/spotify?id=1651022,37i9dQZF1DWT6MhXz0jw61,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWT6MhXz0jw61,2,/curator/spotify?id=1651022,spotify,https://open.spotify.com/user/spotify
Scorpion by Drake,Spotify,1.17M,-2101,0%,Hip-Hop/Rap,No,catalogue,"Nov 14, 2022",1738153,/playlist/spotify?id=1738153,37i9dQZF1DX1YF6nTEHymi,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX1YF6nTEHymi,2,/curator/spotify?id=1738153,spotify,https://open.spotify.com/user/spotify
Out The Mud,Spotify,1.16M,6483,21%,Hip-Hop/Rap,No,frontline,"Jan 14, 2023",1645072,/playlist/spotify?id=1645072,37i9dQZF1DXaxIqwkEGFEh,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXaxIqwkEGFEh,2,/curator/spotify?id=1645072,spotify,https://open.spotify.com/user/spotify
Fresh Finds,Spotify,1.15M,2126,100%,"Pop, Alternative, Hip-Hop/Rap",No,frontline,"Jan 19, 2023",1645189,/playlist/spotify?id=1645189,37i9dQZF1DWWjGdmeTyeJ6,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWWjGdmeTyeJ6,2,/curator/spotify?id=1645189,spotify,https://open.spotify.com/user/spotify
Film & TV Favorites: 90s Black Cinema,Spotify,1.14M,-325,0%,"R&B/Soul, Hip-Hop/Rap, Pop",No,catalogue,"Aug 18, 2022",1776095,/playlist/spotify?id=1776095,37i9dQZF1DWZC2yew0xGiz,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWZC2yew0xGiz,2,/curator/spotify?id=1776095,spotify,https://open.spotify.com/user/spotify
Deutschrap Royal,Spotify,1.13M,2597,99%,"Hip-Hop/Rap, Pop, Dance",Yes,frontline,"Jan 20, 2023",1001649,/playlist/spotify?id=1001649,37i9dQZF1DX4TiN7pMwV0Z,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX4TiN7pMwV0Z,2,/curator/spotify?id=1001649,spotify,https://open.spotify.com/user/spotify
No Cap,Spotify,1.13M,10660,32%,Hip-Hop/Rap,No,frontline,"Jan 14, 2023",1336806,/playlist/spotify?id=1336806,37i9dQZF1DX0Tkc6ltcBfU,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX0Tkc6ltcBfU,2,/curator/spotify?id=1336806,spotify,https://open.spotify.com/user/spotify
chill lofi study beats,Spotify,1.10M,21776,99%,"Hip-Hop/Rap, Instrumental, Electronic",No,frontline,"Jan 20, 2023",1686353,/playlist/spotify?id=1686353,37i9dQZF1DX8Uebhn9wzrS,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX8Uebhn9wzrS,2,/curator/spotify?id=1686353,spotify,https://open.spotify.com/user/spotify
Certified Lover Boy by Drake,Spotify,1.09M,-6671,0%,Hip-Hop/Rap,No,frontline,"Sep 03, 2021",7299952,/playlist/spotify?id=7299952,37i9dQZF1DX4VkTBdvsYXu,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX4VkTBdvsYXu,2,/curator/spotify?id=7299952,spotify,https://open.spotify.com/user/spotify
"TikTok songs you can’t get out of your head | 2023 TikTok songs ",Filtr,1.07M,11161,99%,"Pop, Hip-Hop/Rap, R&B/Soul",No,mixed,"Jan 18, 2023",3284,/playlist/spotify?id=3284,0JFatPoPq82gNcPa4esOzj,https://open.spotify.com/user/filtr/playlist/0JFatPoPq82gNcPa4esOzj,81203,/curator/spotify?id=3284,filtr,https://open.spotify.com/user/filtr
Top Hits of 2010,Spotify,1.07M,17370,0%,"Hip-Hop/Rap, Pop, R&B/Soul",Yes,catalogue,"Jan 12, 2023",2085083,/playlist/spotify?id=2085083,37i9dQZF1DXc6IFF23C9jj,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXc6IFF23C9jj,2,/curator/spotify?id=2085083,spotify,https://open.spotify.com/user/spotify
SUGA's Favorite Tracks,BTS,1.06M,-2197,0%,"Hip-Hop/Rap, K-Pop, Pop",No,catalogue,"Jul 19, 2021",958313,/playlist/spotify?id=958313,2FzWRo9ImvPMa7iAL9jCKF,https://open.spotify.com/user/bighitktm/playlist/2FzWRo9ImvPMa7iAL9jCKF,181800,/curator/spotify?id=958313,bighitktm,https://open.spotify.com/user/bighitktm
Jazz Rap,Spotify,1.06M,15793,0%,"Hip-Hop/Rap, Jazz, R&B/Soul",Yes,catalogue,"Jan 19, 2023",1712154,/playlist/spotify?id=1712154,37i9dQZF1DX8Kgdykz6OKj,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX8Kgdykz6OKj,2,/curator/spotify?id=1712154,spotify,https://open.spotify.com/user/spotify
lofi hip hop beats - music to study/relax to | Focus Music | Chillhop Music 2022,Chillhop Music,1.06M,-2312,100%,"Hip-Hop/Rap, Alternative, R&B/Soul",No,frontline,"Jan 15, 2023",777718,/playlist/spotify?id=777718,74sUjcvpGfdOvCHvgzNEDO,https://open.spotify.com/user/chillhopmusic/playlist/74sUjcvpGfdOvCHvgzNEDO,68328,/curator/spotify?id=777718,chillhopmusic,https://open.spotify.com/user/chillhopmusic
Trapperz Brasil,Spotify,1.05M,31635,100%,"Hip-Hop/Rap, Latin Hip-Hop/Rap, Latin",No,frontline,"Jan 17, 2023",1723112,/playlist/spotify?id=1723112,37i9dQZF1DWWr5uieiPUVM,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWWr5uieiPUVM,2,/curator/spotify?id=1723112,spotify,https://open.spotify.com/user/spotify
creme,Spotify,1.05M,20426,89%,"Hip-Hop/Rap, Latin Hip-Hop/Rap, Latin",No,frontline,"Jan 11, 2023",1646630,/playlist/spotify?id=1646630,37i9dQZF1DX7f8PyAQL3rz,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX7f8PyAQL3rz,2,/curator/spotify?id=1646630,spotify,https://open.spotify.com/user/spotify
sped up songs,Spotify,1.04M,128205,94%,"Pop, Hip-Hop/Rap, R&B/Soul",Yes,frontline,"Jan 19, 2023",12443056,/playlist/spotify?id=12443056,37i9dQZF1DX0mWZXNs0ArA,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX0mWZXNs0ArA,2,/curator/spotify?id=12443056,spotify,https://open.spotify.com/user/spotify
Pop Right Now,Spotify,1.03M,5683,98%,"Pop, Hip-Hop/Rap, R&B/Soul",Yes,frontline,"Jan 20, 2023",1645074,/playlist/spotify?id=1645074,37i9dQZF1DWVlLVXKTOAYa,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWVlLVXKTOAYa,2,/curator/spotify?id=1645074,spotify,https://open.spotify.com/user/spotify
DOPE.,Spotify,1.01M,7042,9%,"Hip-Hop/Rap, Pop, R&B/Soul",No,mixed,"Jan 07, 2023",2253957,/playlist/spotify?id=2253957,37i9dQZF1DWSrdTgewhgZq,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWSrdTgewhgZq,2,/curator/spotify?id=2253957,spotify,https://open.spotify.com/user/spotify
lush lofi,Spotify,1M,1332,100%,"Hip-Hop/Rap, New Age, Instrumental",No,frontline,"Jan 20, 2023",1015260,/playlist/spotify?id=1015260,37i9dQZF1DXc8kgYqQLMfH,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXc8kgYqQLMfH,2,/curator/spotify?id=1015260,spotify,https://open.spotify.com/user/spotify
Now Loading.,Spotify,999.75K,4509,1%,"Hip-Hop/Rap, Pop, Electronic",No,mixed,"Jan 20, 2023",1015851,/playlist/spotify?id=1015851,37i9dQZF1DX8GjsySWIS1x,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX8GjsySWIS1x,2,/curator/spotify?id=1015851,spotify,https://open.spotify.com/user/spotify
Dancehall Official,Spotify,991.10K,1927,0%,"Reggae, Dancehall, Hip-Hop/Rap",No,mixed,"Jan 02, 2023",1335147,/playlist/spotify?id=1335147,37i9dQZF1DXan38dNVDdl4,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXan38dNVDdl4,2,/curator/spotify?id=1335147,spotify,https://open.spotify.com/user/spotify
Best TikTok Hits of 2022!,Jacob Furst,983.86K,0,0%,"Pop, Hip-Hop/Rap, R&B/Soul",No,mixed,"Nov 21, 2022",15119524,/playlist/spotify?id=15119524,6yUlISiW6B2gNlfPZEbqcu,https://open.spotify.com/user/316inhbswrapj6kcsq5ligz24tzm/playlist/6yUlISiW6B2gNlfPZEbqcu,23725282,/curator/spotify?id=15119524,316inhbswrapj6kcsq5ligz24tzm,https://open.spotify.com/user/316inhbswrapj6kcsq5ligz24tzm
Best Life,Spotify,969.83K,8774,100%,"Hip-Hop/Rap, R&B/Soul, Pop",No,frontline,"Jan 19, 2023",1076581,/playlist/spotify?id=1076581,37i9dQZF1DWYVURwQHUqnN,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWYVURwQHUqnN,2,/curator/spotify?id=1076581,spotify,https://open.spotify.com/user/spotify
Hot Hits USA,Spotify,968.17K,39858,100%,"Pop, Hip-Hop/Rap, R&B/Soul",No,frontline,"Jan 14, 2023",2387200,/playlist/spotify?id=2387200,37i9dQZF1DX0kbJZpiYdZl,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX0kbJZpiYdZl,2,/curator/spotify?id=2387200,spotify,https://open.spotify.com/user/spotify
R&B Weekly,Spotify,966.84K,6801,20%,"R&B/Soul, Hip-Hop/Rap, Alternative",No,frontline,"Jan 14, 2023",1644219,/playlist/spotify?id=1644219,37i9dQZF1DWUzFXarNiofw,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWUzFXarNiofw,2,/curator/spotify?id=1644219,spotify,https://open.spotify.com/user/spotify
Hits da Internet,Spotify,951.92K,44208,97%,"Pop, Hip-Hop/Rap, Latin",No,frontline,"Jan 19, 2023",2112014,/playlist/spotify?id=2112014,37i9dQZF1DXd2wJvXxyJb8,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXd2wJvXxyJb8,2,/curator/spotify?id=2112014,spotify,https://open.spotify.com/user/spotify
"OVO Sound ",Drake,951.65K,1043,26%,"R&B/Soul, Hip-Hop/Rap, Reggae",No,mixed,"Jan 18, 2023",18326,/playlist/spotify?id=18326,0GsvYNj45QjR245EWqgfDs,https://open.spotify.com/user/drake/playlist/0GsvYNj45QjR245EWqgfDs,75712,/curator/spotify?id=18326,drake,https://open.spotify.com/user/drake
j-hope's Favorite Tracks,BTS,949.80K,-2362,0%,"Hip-Hop/Rap, K-Pop, Pop",No,catalogue,"Jul 19, 2021",958314,/playlist/spotify?id=958314,6KdDdkjD5I3ObRqrc4TKNt,https://open.spotify.com/user/bighitktm/playlist/6KdDdkjD5I3ObRqrc4TKNt,181800,/curator/spotify?id=958314,bighitktm,https://open.spotify.com/user/bighitktm
00s Pop Run,Spotify,949.15K,13785,88%,"Pop, R&B/Soul, Hip-Hop/Rap",Yes,catalogue,"Jan 10, 2023",1711362,/playlist/spotify?id=1711362,37i9dQZF1DXbcCmWfoUaw2,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXbcCmWfoUaw2,2,/curator/spotify?id=1711362,spotify,https://open.spotify.com/user/spotify
Grand Hit,Spotify,935.69K,49125,100%,"Pop, Hip-Hop/Rap, Rock",No,frontline,"Jan 20, 2023",1777474,/playlist/spotify?id=1777474,37i9dQZF1DXcSPhLAnCjoM,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXcSPhLAnCjoM,2,/curator/spotify?id=1777474,spotify,https://open.spotify.com/user/spotify
Novedades Viernes Latinoamérica,Spotify,918.42K,3827,100%,"Latin, Pop, Hip-Hop/Rap",No,frontline,"Jan 20, 2023",1636466,/playlist/spotify?id=1636466,37i9dQZF1DX8O2z77nfMgH,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX8O2z77nfMgH,2,/curator/spotify?id=1636466,spotify,https://open.spotify.com/user/spotify
Alternative Hip-Hop,Spotify,912.53K,9593,98%,"Hip-Hop/Rap, R&B/Soul, Rock",Yes,frontline,"Jan 20, 2023",988517,/playlist/spotify?id=988517,37i9dQZF1DWTggY0yqBxES,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWTggY0yqBxES,2,/curator/spotify?id=988517,spotify,https://open.spotify.com/user/spotify
DOPAMINE,Spotify,898.92K,24622,81%,"Pop, Hip-Hop/Rap, Alternative",Yes,mixed,"Jan 18, 2023",2282829,/playlist/spotify?id=2282829,37i9dQZF1DX0E9XMGembJo,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX0E9XMGembJo,2,/curator/spotify?id=2282829,spotify,https://open.spotify.com/user/spotify
Wild Country,Spotify,897.08K,6011,100%,"Country, Pop, Hip-Hop/Rap",No,frontline,"Jan 11, 2023",1634804,/playlist/spotify?id=1634804,37i9dQZF1DX5mB2C8gBeUM,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX5mB2C8gBeUM,2,/curator/spotify?id=1634804,spotify,https://open.spotify.com/user/spotify
Top Hits of 2012,Spotify,891.91K,9023,0%,"Pop, Rock, Hip-Hop/Rap",Yes,catalogue,"Jan 20, 2023",1758133,/playlist/spotify?id=1758133,37i9dQZF1DX0yEZaMOXna3,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX0yEZaMOXna3,2,/curator/spotify?id=1758133,spotify,https://open.spotify.com/user/spotify
Hip-Hop Drive,Spotify,886.11K,16009,0%,"Hip-Hop/Rap, R&B/Soul, Pop",Yes,catalogue,"Jan 20, 2023",1773087,/playlist/spotify?id=1773087,37i9dQZF1DWUFmyho2wkQU,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWUFmyho2wkQU,2,/curator/spotify?id=1773087,spotify,https://open.spotify.com/user/spotify
" Funk 2023 - Melhores Funks 2023",redmusiccompany,870.15K,-1362,22%,"Latin, Jazz, Hip-Hop/Rap",No,frontline,"Jan 20, 2023",980087,/playlist/spotify?id=980087,0WrqPR7s1X73LBJiW2eRWC,https://open.spotify.com/user/redmusiccompany/playlist/0WrqPR7s1X73LBJiW2eRWC,124431,/curator/spotify?id=980087,redmusiccompany,https://open.spotify.com/user/redmusiccompany
Kitchen Swagger,Spotify,867.13K,19437,11%,"R&B/Soul, Pop, Hip-Hop/Rap",Yes,catalogue,"Jan 18, 2023",988175,/playlist/spotify?id=988175,37i9dQZF1DX2FsCLsHeMrM,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX2FsCLsHeMrM,2,/curator/spotify?id=988175,spotify,https://open.spotify.com/user/spotify
EQUAL Global,Spotify,860.23K,-748,100%,"Pop, R&B/Soul, Hip-Hop/Rap",Yes,frontline,"Jan 13, 2023",984188,/playlist/spotify?id=984188,37i9dQZF1DWU8quswnFt3c,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWU8quswnFt3c,2,/curator/spotify?id=984188,spotify,https://open.spotify.com/user/spotify
Singled Out,Spotify,858.45K,1826,100%,"Hip-Hop/Rap, Pop, R&B/Soul",No,frontline,"Jan 20, 2023",1644601,/playlist/spotify?id=1644601,37i9dQZF1DX8f6LHxMjnzD,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX8f6LHxMjnzD,2,/curator/spotify?id=1644601,spotify,https://open.spotify.com/user/spotify
Hot Hits NL,Spotify,856.04K,3769,100%,"Pop, Dance, Hip-Hop/Rap",No,frontline,"Jan 20, 2023",1776019,/playlist/spotify?id=1776019,37i9dQZF1DWSBi5svWQ9Nk,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWSBi5svWQ9Nk,2,/curator/spotify?id=1776019,spotify,https://open.spotify.com/user/spotify
Energy Booster: Hip-Hop,Spotify,850.15K,32860,0%,"Hip-Hop/Rap, Pop, R&B/Soul",Yes,catalogue,"Jan 19, 2023",2416490,/playlist/spotify?id=2416490,37i9dQZF1DWZixSclZdoFE,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWZixSclZdoFE,2,/curator/spotify?id=2416490,spotify,https://open.spotify.com/user/spotify
The Weeknd - Essential Playlist,theweeknd,849.19K,9867,0%,"R&B/Soul, Hip-Hop/Rap, Pop",No,catalogue,"Jan 11, 2023",476903,/playlist/spotify?id=476903,3KYxa1WIJwanBKhTr9poa3,https://open.spotify.com/user/theweeknd/playlist/3KYxa1WIJwanBKhTr9poa3,137289,/curator/spotify?id=476903,theweeknd,https://open.spotify.com/user/theweeknd
internet rewind,Spotify,848.20K,27596,0%,"Pop, Alternative, Hip-Hop/Rap",Yes,catalogue,"Jan 18, 2023",2297710,/playlist/spotify?id=2297710,37i9dQZF1DWSPMbB1kcXmo,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWSPMbB1kcXmo,2,/curator/spotify?id=2297710,spotify,https://open.spotify.com/user/spotify
Lowkey,Spotify,842.94K,16278,92%,"R&B/Soul, Hip-Hop/Rap, Pop",Yes,mixed,"Jan 18, 2023",986618,/playlist/spotify?id=986618,37i9dQZF1DX2yvmlOdMYzV,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX2yvmlOdMYzV,2,/curator/spotify?id=986618,spotify,https://open.spotify.com/user/spotify
Hits de Internet,Spotify,834.64K,16348,100%,"Pop, Hip-Hop/Rap, Alternative",No,mixed,"Jan 20, 2023",1896045,/playlist/spotify?id=1896045,37i9dQZF1DX4KeocBrdbJg,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX4KeocBrdbJg,2,/curator/spotify?id=1896045,spotify,https://open.spotify.com/user/spotify
Estate 2022,Spotify,829.78K,376,0%,"Pop, Hip-Hop/Rap, Dance",No,frontline,"Nov 12, 2022",1778688,/playlist/spotify?id=1778688,37i9dQZF1DWTC6XnyUt7U3,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWTC6XnyUt7U3,2,/curator/spotify?id=1778688,spotify,https://open.spotify.com/user/spotify
Shisha Club,Spotify,828.20K,3110,98%,"Hip-Hop/Rap, Pop, R&B/Soul",No,frontline,"Jan 20, 2023",979770,/playlist/spotify?id=979770,37i9dQZF1DX2lUf1uE6Mre,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX2lUf1uE6Mre,2,/curator/spotify?id=979770,spotify,https://open.spotify.com/user/spotify
Street Culto,Spotify,826.89K,3647,100%,"Hip-Hop/Rap, Pop",No,frontline,"Jan 19, 2023",1776209,/playlist/spotify?id=1776209,37i9dQZF1DWXU2naFUn37x,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWXU2naFUn37x,2,/curator/spotify?id=1776209,spotify,https://open.spotify.com/user/spotify
TRAPPERZ,Spotify,824.86K,12436,98%,"Hip-Hop/Rap, Latin, Latin Hip-Hop/Rap",No,mixed,"Dec 24, 2022",986938,/playlist/spotify?id=986938,37i9dQZF1DWUmxBdWX3Pp4,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWUmxBdWX3Pp4,2,/curator/spotify?id=986938,spotify,https://open.spotify.com/user/spotify
New Music Friday UK,Spotify,823.20K,2266,100%,"Pop, Hip-Hop/Rap, Dance",No,frontline,"Jan 20, 2023",1636474,/playlist/spotify?id=1636474,37i9dQZF1DX4W3aJJYCDfV,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX4W3aJJYCDfV,2,/curator/spotify?id=1636474,spotify,https://open.spotify.com/user/spotify
Kalye Hip-Hop,Spotify,816.51K,13401,98%,"Hip-Hop/Rap, Pop, R&B/Soul",No,mixed,"Jan 10, 2023",983693,/playlist/spotify?id=983693,37i9dQZF1DXbvIwPsyNnKl,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DXbvIwPsyNnKl,2,/curator/spotify?id=983693,spotify,https://open.spotify.com/user/spotify
Hip-Hop Central,Spotify,816.28K,254,100%,"Hip-Hop/Rap, Latin Hip-Hop/Rap, Pop",No,frontline,"Jan 20, 2023",1336795,/playlist/spotify?id=1336795,37i9dQZF1DWY6tYEFs22tT,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DWY6tYEFs22tT,2,/curator/spotify?id=1336795,spotify,https://open.spotify.com/user/spotify
